"datehour","Treatment","days","mean.temp","se.temp","mean.ph","se.ph"
"2019-07-07 10:00:00","SEVERE_tank",1,15.6,0.025819888974716,7.15666666666667,0.00210818510677887
"2019-07-07 11:00:00","AMBIENT_conical",1,15.2,0,7.73,0
"2019-07-07 11:00:00","MODERATE_conical",1,15.2,0,7.09666666666667,0.00210818510677887
"2019-07-07 11:00:00","MODERATE_tank",1,15.8166666666667,0.0166666666666666,7.36833333333333,0.00401386485959735
"2019-07-07 11:00:00","SEVERE_conical",1,15.1,0,6.81166666666667,0.00401386485959753
"2019-07-07 11:00:00","SEVERE_tank",1,15.6666666666667,0.0210818510677891,7.205,0.0117615191762515
"2019-07-07 12:00:00","AMBIENT_conical",1,15.2,0,7.73,0
"2019-07-07 12:00:00","MODERATE_conical",1,15.2,0,7.095,0.00223606797749974
"2019-07-07 12:00:00","MODERATE_tank",1,15.9166666666667,0.0166666666666666,7.35666666666667,0.00210818510677906
"2019-07-07 12:00:00","SEVERE_conical",1,15.1,0,6.815,0.00500000000000004
"2019-07-07 12:00:00","SEVERE_tank",1,15.7166666666667,0.0166666666666669,7.15166666666667,0.0107754865834965
"2019-07-07 13:00:00","AMBIENT_conical",1,15.2,0,7.73,0
"2019-07-07 13:00:00","MODERATE_conical",1,15.2,0,7.17666666666667,0.0133333333333333
"2019-07-07 13:00:00","MODERATE_tank",1,16.0333333333333,0.0210818510677895,7.41333333333333,0.0166666666666666
"2019-07-07 13:00:00","SEVERE_conical",1,15.1,0,6.81333333333333,0.00210818510677906
"2019-07-07 13:00:00","SEVERE_tank",1,15.7,0,7.15666666666667,0.0259058123036339
"2019-07-07 14:00:00","AMBIENT_conical",1,15.2,0,7.73,0
"2019-07-07 14:00:00","MODERATE_conical",1,15.2,0,7.17,0.0178885438199984
"2019-07-07 14:00:00","MODERATE_tank",1,16,0,7.45833333333333,0.0135195331937821
"2019-07-07 14:00:00","SEVERE_conical",1,15.1,0,6.80666666666667,0.0049441323247305
"2019-07-07 14:00:00","SEVERE_tank",1,15.7,0,7.29833333333333,0.0447524052736585
"2019-07-07 15:00:00","AMBIENT_conical",1,15.2166666666667,0.0166666666666669,7.73,0
"2019-07-07 15:00:00","MODERATE_conical",1,15.25,0.0223606797749982,7.095,0.00223606797749974
"2019-07-07 15:00:00","MODERATE_tank",1,16,0,7.38,0.00365148371670103
"2019-07-07 15:00:00","SEVERE_conical",1,15.0833333333333,0.0166666666666666,6.81333333333333,0.00210818510677906
"2019-07-07 15:00:00","SEVERE_tank",1,15.7333333333333,0.0210818510677895,7.42833333333333,0.00166666666666663
"2019-07-07 16:00:00","AMBIENT_conical",1,15.3,0,7.73,0
"2019-07-07 16:00:00","MODERATE_conical",1,15.3,0,7.095,0.00223606797749974
"2019-07-07 16:00:00","MODERATE_tank",1,16,0,7.365,0.00223606797749974
"2019-07-07 16:00:00","SEVERE_conical",1,15.1,0,6.81166666666667,0.00477260702109217
"2019-07-07 16:00:00","SEVERE_tank",1,15.7,0,7.42833333333333,0.00166666666666663
"2019-07-07 17:00:00","AMBIENT_conical",1,15.3,0,7.74166666666667,0.00166666666666663
"2019-07-07 17:00:00","MODERATE_conical",1,15.3,0,7.09666666666667,0.00210818510677887
"2019-07-07 17:00:00","MODERATE_tank",1,16.0666666666667,0.0210818510677895,7.37166666666667,0.00166666666666663
"2019-07-07 17:00:00","SEVERE_conical",1,15.1,0,6.81666666666667,0.00210818510677906
